event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Crazy Strength,2022-10-01,Men's Senior 89Kg,Michael Cutler,88.9,-125,125,-128,-142,142,146,125,146,271
Crazy Strength,2022-10-01,Men's Senior 109+Kg,Niklas Orr,146.6,103,111,-120,-140,-141,144,111,144,255
Crazy Strength,2022-10-01,Men's Senior 89Kg,Nick Jones,88.2,107,-111,111,-135,135,140,111,140,251
Crazy Strength,2022-10-01,Men's Senior 89Kg,Daragh Gough,87.6,-105,105,-115,-130,130,-140,105,130,235
Crazy Strength,2022-10-01,Men's Senior 89Kg,George Barsby,88.2,-97,97,101,127,130,131,101,131,232
Crazy Strength,2022-10-01,Men's Senior 73Kg,Michael Glenn,71.2,-95,95,100,115,120,-125,100,120,220
Crazy Strength,2022-10-01,Men's Senior 96Kg,Lewis Wong,95.8,-88,88,91,108,-112,112,91,112,203
Crazy Strength,2022-10-01,Men's Senior 102Kg,Oli Icely-Brown,100.3,75,83,87,112,-116,-119,87,112,199
Crazy Strength,2022-10-01,Men's Masters (35-39) 102Kg,CARL SCHROEDER,101.3,-85,85,88,105,109,-112,88,109,197
Crazy Strength,2022-10-01,Men's Senior 109Kg,George Latter,108.7,84,87,91,96,101,106,91,106,197
Crazy Strength,2022-10-01,Men's Senior 89Kg,Tom Padgett,87.1,65,-68,-70,90,95,-100,65,95,160
Crazy Strength,2022-10-01,Women's Senior 59Kg,Natalie  Bonser ,58.5,62,-65,-65,76,78,-81,62,78,140
Crazy Strength,2022-10-01,Women's Senior 59Kg,Lauren Palmer,58.7,57,61,63,-72,-72,75,63,75,138
Crazy Strength,2022-10-01,Women's Senior 59Kg,Laura Marsh-Chennell ,58.5,57,-60,60,73,76,-80,60,76,136
Crazy Strength,2022-10-01,Women's Senior 64Kg,Alexandra Bovey,63.4,55,-58,-59,66,69,71,55,71,126
Crazy Strength,2022-10-01,Women's Senior 55Kg,Alba Urdiales platts,51.5,47,50,53,57,60,64,53,64,117
Crazy Strength,2022-10-01,Women's Youth Under 17 59Kg,Helena Molyneaux,56.8,45,47,-50,58,61,65,47,65,112
Crazy Strength,2022-10-01,Men's Masters (55-59) 81Kg,Anthony Morland,79.8,41,-45,47,60,65,-71,47,65,112
Crazy Strength,2022-10-01,Women's Youth Under 17 59Kg,Cayanne Pollock,58.5,-46,-46,46,50,55,60,46,60,106
Crazy Strength,2022-10-01,Women's Senior 81Kg,Jasmine Forster,79.1,37,39,41,57,60,62,41,62,103
Crazy Strength,2022-10-01,Women's Senior 64Kg,Felicity Hunter-Choat,62.9,32,35,-38,50,-55,55,35,55,90
Crazy Strength,2022-10-01,Women's Masters (35-39) 76Kg,Nicole Way,76,30,33,36,45,50,53,36,53,89
Crazy Strength,2022-10-01,Women's Masters (55-59) 71Kg,Rachel Diserens,68.7,33,35,37,42,45,-48,37,45,82
Crazy Strength,2022-10-01,Women's Masters (35-39) 59Kg,Jo Armstrong,59,27,29,-31,37,41,44,29,44,73
Crazy Strength,2022-10-01,Men's Under 23 81Kg,Johnny Adams,76.3,-93,-93,-93,110,115,-118,0,115,0
Crazy Strength,2022-10-01,Men's Senior 89Kg,Luis Ware,85,-90,-90,-90,0,0,0,0,0,0
Crazy Strength,2022-10-01,Men's Senior 96Kg,Connor Brown,94.3,-97,-97,97,0,0,0,97,0,0
