event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Scottish masters open,2022-06-18,Men's Senior 81Kg,Nikolaos Dervishi,79.3,-90,90,95,118,121,127,95,127,222
Scottish masters open,2022-06-18,Men's Masters (35-39) 89Kg,Rob Anderson,85.7,90,95,100,-115,115,120,100,120,220
Scottish masters open,2022-06-18,Men's Masters (35-39) 81Kg,John Keenan,80.6,-90,90,-95,115,118,-125,90,118,208
Scottish masters open,2022-06-18,Men's Masters (40-44) 89Kg,Paul Chalmers,86.8,86,-91,-91,103,-107,108,86,108,194
Scottish masters open,2022-06-18,Men's Masters (45-49) 89Kg,David Owens,85.2,75,80,83,95,102,107,83,107,190
Scottish masters open,2022-06-18,Men's Masters (35-39) 109+Kg,Stephen Quail,128.7,77,80,83,97,-101,102,83,102,185
Scottish masters open,2022-06-18,Men's Masters (40-44) 89Kg,Chris Johnston,87.2,-78,-78,78,-100,100,105,78,105,183
Scottish masters open,2022-06-18,Men's Youth Under 17 96Kg,Jake Dickie,91.2,63,67,-72,83,88,92,67,92,159
Scottish masters open,2022-06-18,Men's Masters (35-39) 96Kg,Scott Henderson,92.4,68,72,-75,85,-90,-91,72,85,157
Scottish masters open,2022-06-18,Men's Masters (45-49) 89Kg,Steven Lafferty,84.5,60,63,-65,80,85,-90,63,85,148
Scottish masters open,2022-06-18,Men's Masters (60-64) 73Kg,Colin Hannah,72.9,58,-62,62,78,83,-88,62,83,145
Scottish masters open,2022-06-18,Men's Masters (40-44) 81Kg,Erik Duncan,78,55,60,-65,75,80,85,60,85,145
Scottish masters open,2022-06-18,Men's Masters (60-64) 81Kg,Alex Richardson Snr,80.4,65,-70,-72,78,-83,-86,65,78,143
Scottish masters open,2022-06-18,Women's Masters (35-39) 87Kg,Janine Slaven,83.2,55,58,61,73,78,80,61,80,141
Scottish masters open,2022-06-18,Men's Masters (50-54) 61Kg,Colin Selfridge,59.9,62,-65,-65,78,-82,-82,62,78,140
Scottish masters open,2022-06-18,Men's Masters (60-64) 102Kg,Eric ODonnell,97,-53,53,-55,75,-80,80,53,80,133
Scottish masters open,2022-06-18,Men's Masters (55-59) 73Kg,Douglas Crawford,68.5,50,55,-60,65,70,-75,55,70,125
Scottish masters open,2022-06-18,Men's Masters (40-44) 109Kg,Richard Tawse,106.4,-58,58,-61,-65,65,-72,58,65,123
Scottish masters open,2022-06-18,Men's Masters (55-59) 81Kg,Alex Phillips,79.6,46,48,-50,63,65,68,48,68,116
Scottish masters open,2022-06-18,Men's Masters (55-59) 81Kg,Iain Murray,80.5,-50,50,-55,60,65,-70,50,65,115
Scottish masters open,2022-06-18,Women's Masters (40-44) 87Kg,Jillian McMenemy,86.9,40,43,-46,53,58,61,43,61,104
Scottish masters open,2022-06-18,Women's Masters (45-49) 64Kg,Yvonne Spence,62.1,-43,43,46,-54,54,-58,46,54,100
Scottish masters open,2022-06-18,Women's Masters (45-49) 81Kg,Jill Muirden,76.3,38,41,43,50,54,57,43,57,100
Scottish masters open,2022-06-18,Women's Masters (45-49) 59Kg,Denise Trayling,58.1,38,40,-42,55,-57,-58,40,55,95
Scottish masters open,2022-06-18,Women's Masters (40-44) 87Kg,Mary-anne Sheeran,86.9,38,40,42,48,51,-55,42,51,93
Scottish masters open,2022-06-18,Women's Masters (55-59) 64Kg,Laura Hunter,60.9,35,38,-40,47,50,-52,38,50,88
Scottish masters open,2022-06-18,Women's Masters (40-44) 64Kg,Janine Watson,64,-30,30,-33,40,44,48,30,48,78
Scottish masters open,2022-06-18,Women's Masters (40-44) 87+Kg,Sarah Johnston,99.4,30,34,-37,40,44,-48,34,44,78
Scottish masters open,2022-06-18,Men's Masters (55-59) 73Kg,Thomas Saez,67.7,30,31,-32,35,-37,37,31,37,68
Scottish masters open,2022-06-18,Women's Masters (60-64) 59Kg,Eileen Ross,56.3,23,25,27,33,36,-38,27,36,63
