event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
The Bristol Open II 2018,2018-02-17,Men's Senior +105Kg,Rhodri West,113,125,130,-135,160,165,-170,130,165,295
The Bristol Open II 2018,2018-02-17,Men's Under 23 105Kg,Simon Prentice,101.5,105,110,115,135,145,150,115,150,265
The Bristol Open II 2018,2018-02-17,Men's Under 23 85Kg,Daniel Siegel,83.2,105,110,-115,-135,135,140,110,140,250
The Bristol Open II 2018,2018-02-17,Men's Under 23 94Kg,Filip Taylor,91.3,100,105,-110,140,145,-150,105,145,250
The Bristol Open II 2018,2018-02-17,Men's Senior 105Kg,Alexander Salthouse,102.9,102,-108,-108,133,138,144,102,144,246
The Bristol Open II 2018,2018-02-17,Men's Senior 77Kg,Luke Clapson,75.2,100,105,-110,120,125,131,105,131,236
The Bristol Open II 2018,2018-02-17,Men's Junior Under 20 85Kg,William Burchette,78.1,95,100,105,120,125,130,105,130,235
The Bristol Open II 2018,2018-02-17,Men's Under 23 +105Kg,Niklas Orr,141.15,96,101,-105,128,133,-138,101,133,234
The Bristol Open II 2018,2018-02-17,Men's Senior 105Kg,Seb Ostrowicz,96.1,-95,95,100,120,125,130,100,130,230
The Bristol Open II 2018,2018-02-17,Men's Senior 94Kg,Thomas Bane,91.4,90,94,98,112,118,-123,98,118,216
The Bristol Open II 2018,2018-02-17,Men's Under 23 69Kg,Ben Wolsey-Heard,68.2,90,-95,95,105,112,120,95,120,215
The Bristol Open II 2018,2018-02-17,Men's Senior 85Kg,Perry Stevens,83.7,80,85,90,105,110,115,90,115,205
The Bristol Open II 2018,2018-02-17,Men's Junior Under 20 77Kg,George Matcham,73.3,85,87,-90,110,115,-120,87,115,202
The Bristol Open II 2018,2018-02-17,Men's Senior 105Kg,Matthew Wilson-Jones,97.8,78,81,85,108,112,117,85,117,202
The Bristol Open II 2018,2018-02-17,Men's Senior 77Kg,axl raguindin,76.1,85,91,-96,100,104,110,91,110,201
The Bristol Open II 2018,2018-02-17,Men's Under 23 69Kg,niall moore,68.5,82,88,90,105,110,-120,90,110,200
The Bristol Open II 2018,2018-02-17,Men's Senior 105Kg,Stephen Fullicks,104,-85,85,-90,108,113,-118,85,113,198
The Bristol Open II 2018,2018-02-17,Women's Senior 75Kg,Faye Pittman,70.55,83,-86,86,105,108,0,86,108,194
The Bristol Open II 2018,2018-02-17,Men's Senior 85Kg,Anand Lurati,81,80,84,-88,100,105,-110,84,105,189
The Bristol Open II 2018,2018-02-17,Men's Junior Under 20 85Kg,Jonathan Jones,84.8,78,83,-86,97,103,-111,83,103,186
The Bristol Open II 2018,2018-02-17,Men's Under 23 77Kg,George Holbrow-Wilshaw,76.3,-80,80,-85,100,-110,-110,80,100,180
The Bristol Open II 2018,2018-02-17,Men's Under 23 94Kg,Alexander Burbridge,92.6,68,76,80,90,95,100,80,100,180
The Bristol Open II 2018,2018-02-17,Men's Under 23 69Kg,Luke Slade,68.6,72,78,-84,94,100,-108,78,100,178
The Bristol Open II 2018,2018-02-17,Women's Senior 69Kg,Jessica Tea,68.45,88,-71,-71,-88,-88,88,88,88,176
The Bristol Open II 2018,2018-02-17,Men's Senior 94Kg,Andrew Morgan,90.9,-75,75,-82,95,100,-108,75,100,175
The Bristol Open II 2018,2018-02-17,Men's Masters (40-44) 77Kg,Peter Reeve,76.5,68,71,-77,90,95,101,71,101,172
The Bristol Open II 2018,2018-02-17,Men's Senior 77Kg,Elliott Atkinson,77,75,-80,-80,90,95,-100,75,95,170
The Bristol Open II 2018,2018-02-17,Men's Senior 94Kg,Solomon Murphy,93.6,65,70,75,85,90,-100,75,90,165
The Bristol Open II 2018,2018-02-17,Women's Senior 69Kg,Jasmine Isoyama,68.7,60,65,-68,75,80,86,65,86,151
The Bristol Open II 2018,2018-02-17,Men's Youth Under 17 85Kg,Finley Austin,79.7,63,-65,65,-79,79,81,65,81,146
The Bristol Open II 2018,2018-02-17,Women's Junior Under 20 63Kg,Jennifer Banks,62.1,55,60,-65,75,82,-90,60,82,142
The Bristol Open II 2018,2018-02-17,Men's Under 23 77Kg,George Holbrow-Wilshaw,76.3,55,60,-65,-70,74,-81,60,74,134
The Bristol Open II 2018,2018-02-17,Women's Senior 69Kg,Aylish Tregarthen,68.65,55,60,-63,68,71,-76,60,71,131
The Bristol Open II 2018,2018-02-17,Women's Masters (35-39) 63Kg,Cheryl Williams,60.45,51,54,-57,67,-71,74,54,74,128
The Bristol Open II 2018,2018-02-17,Women's Under 23 63Kg,Kiera Ashman,62.2,53,56,58,66,69,-71,58,69,127
The Bristol Open II 2018,2018-02-17,Women's Senior 69Kg,Sarah Williams,68.45,-55,55,-60,67,71,-74,55,71,126
The Bristol Open II 2018,2018-02-17,Women's Under 23 69Kg,Janine Dovey,64.7,50,53,-55,65,70,-75,53,70,123
The Bristol Open II 2018,2018-02-17,Women's Masters (50-54) 69Kg,Jo MacManus,67.5,45,-50,50,64,70,-72,50,70,120
The Bristol Open II 2018,2018-02-17,Men's Senior 77Kg,Jordan Tam,75.5,-85,-85,-85,107,113,118,0,118,118
The Bristol Open II 2018,2018-02-17,Women's Under 23 69Kg,Clotilde Dauchy,66.25,48,50,52,60,63,-65,52,63,115
The Bristol Open II 2018,2018-02-17,Women's Under 23 63Kg,Annie Greenhead,58.2,45,50,-52,55,60,-62,50,60,110
The Bristol Open II 2018,2018-02-17,Women's Junior Under 20 63Kg,Ugne Sauleviciute,62.4,43,45,48,57,60,-63,48,60,108
The Bristol Open II 2018,2018-02-17,Women's Senior 69Kg,Francesca Courtney,66.5,-45,-45,45,57,61,63,45,63,108
The Bristol Open II 2018,2018-02-17,Women's Junior Under 20 58Kg,Grace Hawken,57.15,43,46,-48,53,56,-58,46,56,102
The Bristol Open II 2018,2018-02-17,Men's Senior 94Kg,Oliver Cooke,91.4,95,100,-105,-125,-125,-125,100,0,100
The Bristol Open II 2018,2018-02-17,Women's Senior 69Kg,Amy Bailey,67.6,42,-45,-47,53,56,-59,42,56,98
The Bristol Open II 2018,2018-02-17,Women's Senior 53Kg,Maria Malukas,52.65,-40,40,-45,51,-55,-55,40,51,91
The Bristol Open II 2018,2018-02-17,Women's Senior 53Kg,Louise Platt,53,38,-42,-42,50,-52,52,38,52,90
The Bristol Open II 2018,2018-02-17,Men's Senior 85Kg,Robert Overney,83.1,80,-85,-85,-108,-112,-112,80,0,80
The Bristol Open II 2018,2018-02-17,Women's Senior 69Kg,meganwy roberts,68.15,-48,-52,-52,55,-60,-61,0,55,55
The Bristol Open II 2018,2018-02-17,Women's Senior 69Kg,Amy Boiling,67.65,45,-50,50,-70,-70,-70,50,0,50
