event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Gold Coast Commonwealth Games 2018,2018-04-09,Men's Senior +105Kg,Ben Watson,106,-155,155,160,185,192,-200,160,192,352
Gold Coast Commonwealth Games 2018,2018-04-09,Men's Senior 105Kg,Owen Boxall,105,-152,-152,152,191,197,199,152,199,351
Gold Coast Commonwealth Games 2018,2018-04-08,Men's Senior 94Kg,Edmon avetisyan,94,150,-154,-157,184,190,-195,150,190,340
Gold Coast Commonwealth Games 2018,2018-04-08,Men's Senior 94Kg,Forrester Osei,94,150,153,-155,-180,180,-185,153,180,333
Gold Coast Commonwealth Games 2018,2018-04-09,Men's Junior Under 20 105Kg,Jordan Sakkas,105,140,-145,-145,176,180,-183,140,180,320
Gold Coast Commonwealth Games 2018,2018-04-07,Men's Senior 77Kg,Jack Oliver,77,141,145,-148,167,-171,-171,145,167,312
Gold Coast Commonwealth Games 2018,2018-04-08,Men's Senior 94Kg,Scott Wilson,94,135,140,-145,-166,166,171,140,171,311
Gold Coast Commonwealth Games 2018,2018-04-09,Men's Senior +105Kg,Rhodri West,106,-130,130,135,165,170,-175,135,170,305
Gold Coast Commonwealth Games 2018,2018-04-06,Men's Senior 69Kg,Gareth Evans,69,130,133,136,160,163,-165,136,163,299
Gold Coast Commonwealth Games 2018,2018-04-07,Men's Senior 85Kg,Alex Collier,85,125,-130,130,153,156,160,130,160,290
Gold Coast Commonwealth Games 2018,2018-04-08,Men's Senior 94Kg,Stephen Forbes,94,122,127,-131,145,150,-154,127,150,277
Gold Coast Commonwealth Games 2018,2018-04-09,Men's Under 23 +105Kg,Cameron Montgomery,106,95,-100,103,135,140,146,103,146,249
Gold Coast Commonwealth Games 2018,2018-04-09,Women's Senior +90Kg,Emily Campbell,91,-99,99,103,-129,129,139,103,139,242
Gold Coast Commonwealth Games 2018,2018-04-08,Women's Senior 75Kg,Emily Godley,75,91,94,96,119,124,126,96,126,222
Gold Coast Commonwealth Games 2018,2018-04-08,Women's Senior 69Kg,Sarah Davies,69,92,-95,95,119,122,-128,95,122,217
Gold Coast Commonwealth Games 2018,2018-04-07,Women's Senior 63Kg,Zoe Smith,63,87,90,92,110,112,115,92,115,207
Gold Coast Commonwealth Games 2018,2018-04-08,Women's Senior 75Kg,Laura Hughes,75,-88,88,91,112,116,-120,91,116,207
Gold Coast Commonwealth Games 2018,2018-04-09,Women's Under 23 90Kg,tayla howe,90,-88,88,92,110,-115,115,92,115,207
Gold Coast Commonwealth Games 2018,2018-04-08,Women's Senior 75Kg,Rayen Cupid,75,-84,84,-86,101,103,-105,84,103,187
Gold Coast Commonwealth Games 2018,2018-04-05,Men's Senior 56Kg,Seth Casidsid,56,75,80,-85,95,106,-116,80,106,186
Gold Coast Commonwealth Games 2018,2018-04-06,Women's Senior 58Kg,Laura Wheatcroft,58,79,82,84,-98,98,-106,84,98,182
Gold Coast Commonwealth Games 2018,2018-04-07,Women's Senior 63Kg,Emma Mcquaid,63,79,82,-84,100,-102,-102,82,100,182
Gold Coast Commonwealth Games 2018,2018-04-08,Women's Senior 69Kg,Faye Pittman,69,-78,-78,78,95,-100,100,78,100,178
Gold Coast Commonwealth Games 2018,2018-04-06,Women's Junior Under 20 53Kg,Fraer Morrow,53,71,73,-75,92,95,99,73,99,172
Gold Coast Commonwealth Games 2018,2018-04-06,Women's Senior 58Kg,Christie Marie Williams,58,-75,75,-80,95,-99,-99,75,95,170
Gold Coast Commonwealth Games 2018,2018-04-07,Women's Under 23 63Kg,Holly Knowles,63,-73,-73,73,90,-93,93,73,93,166
Gold Coast Commonwealth Games 2018,2018-04-06,Women's Junior Under 20 53Kg,Catrin Jones,53,70,72,-75,90,93,-95,72,93,165
Gold Coast Commonwealth Games 2018,2018-04-06,Women's Senior 58Kg,Jodey Hughes,58,70,-73,-73,90,-92,-92,70,90,160
Gold Coast Commonwealth Games 2018,2018-04-08,Women's Senior 69Kg,Rebekah Thompson,69,67,-70,-72,-87,88,91,67,91,158
Gold Coast Commonwealth Games 2018,2018-04-05,Women's Senior 48Kg,Kelly-Jo Robson,48,-65,-65,65,-83,83,86,65,86,151
Gold Coast Commonwealth Games 2018,2018-04-05,Women's Senior 48Kg,Lisa Tobias,48,-60,-60,60,77,-79,79,60,79,139
Gold Coast Commonwealth Games 2018,2018-04-09,Men's Senior 105Kg,Zachary Courtney,105,130,-136,-136,0,0,0,130,0,130
Gold Coast Commonwealth Games 2018,2018-04-05,Women's Senior 48Kg,Hannah Powell,48,52,54,56,65,70,72,56,72,128
Gold Coast Commonwealth Games 2018,2018-04-08,Men's Senior 94Kg,Joshua Parry,94,-125,125,-130,-160,-160,0,125,0,125
Gold Coast Commonwealth Games 2018,2018-04-07,Men's Under 23 85Kg,Harry Misangyi,85,110,115,-120,0,0,0,115,0,115
Gold Coast Commonwealth Games 2018,2018-04-07,Men's Under 23 77Kg,karl Mcclean,77,-114,-114,-114,0,0,0,0,0,0
