event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
European Senior 2022,2022-05-28,Men's Senior 96Kg,Cyrille Tchatchet II,96,148,152,-156,185,-190,190,152,190,342
European Senior 2022,2022-05-28,Men's Senior 109+Kg,Mackenzie Middleton,110,150,-155,157,185,-193,-195,157,185,342
European Senior 2022,2022-05-28,Men's Senior 109Kg,Andrew Griffiths,109,152,-156,-156,-177,-177,177,152,177,329
European Senior 2022,2022-05-28,Men's Under 23 81Kg,Chris Murray,81,137,140,143,173,177,-180,143,177,320
European Senior 2022,2022-05-28,Men's Senior 73Kg,Jonathan Chin,73,120,124,-128,156,-160,163,124,163,287
European Senior 2022,2022-05-28,Men's Under 23 73Kg,Michael Farmer,73,128,-132,-132,-158,158,-162,128,158,286
European Senior 2022,2022-05-28,Women's Senior 87+Kg,Emily Campbell,88,110,114,118,142,148,153,118,153,271
European Senior 2022,2022-05-28,Women's Senior 81Kg,Deborah Alawode,81,89,-92,92,-114,114,-118,92,114,206
European Senior 2022,2022-05-28,Women's Senior 76Kg,Katrina FEKLISTOVA,76,87,90,-94,-112,112,-115,90,112,202
European Senior 2022,2022-05-28,Women's Senior 59Kg,Fraer Morrow,59,87,-90,-90,109,-112,113,87,113,200
European Senior 2022,2022-05-28,Women's Senior 59Kg,Jess Gordon Brown,59,87,-90,-90,107,-110,-110,87,107,194
European Senior 2022,2022-05-28,Women's Senior 64Kg,Jennifer Tong,64,82,85,-87,100,104,-106,85,104,189
European Senior 2022,2022-05-28,Women's Senior 55Kg,Noorin Gulam,55,-67,67,70,87,-90,91,70,91,161
European Senior 2022,2022-05-28,Women's Senior 71Kg,Erin Barton,71,-86,-86,-86,0,0,0,0,0,0
