event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
The Fitcess Weightlifting Club Competition,2022-05-14,Men's Senior 89Kg,Jake Benson,88,96,100,105,126,130,-135,105,130,235
The Fitcess Weightlifting Club Competition,2022-05-14,Men's Senior 81Kg,Ryan Spencer,79,90,-93,-96,122,126,130,90,130,220
The Fitcess Weightlifting Club Competition,2022-05-14,Men's Masters (35-39) 102Kg,Sven Batke,98.2,98,103,-109,110,-115,115,103,115,218
The Fitcess Weightlifting Club Competition,2022-05-14,Men's Senior 73Kg,Samir Furqan,68,90,93,-96,110,115,120,93,120,213
The Fitcess Weightlifting Club Competition,2022-05-14,Men's Masters (35-39) 96Kg,Christopher chu,93.6,-78,78,81,105,110,115,81,115,196
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Senior 87Kg,Lucy Roebuck,85.9,-74,74,78,95,-100,100,78,100,178
The Fitcess Weightlifting Club Competition,2022-05-14,Men's Under 23 81Kg,Greg Titherington,75.2,-75,75,-78,93,96,-100,75,96,171
The Fitcess Weightlifting Club Competition,2022-05-14,Men's Senior 96Kg,Charles Johnson,93.7,60,63,68,87,90,-94,68,90,158
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Senior 71Kg,Isabel Dorman,64.3,-70,70,-73,80,-83,83,70,83,153
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Senior 59Kg,sally thompson,58.8,67,-69,-69,80,-83,-83,67,80,147
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Masters (45-49) 81Kg,Joanne Heller,78,45,49,-52,-55,55,60,49,60,109
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Senior 64Kg,Alice Smith,63.6,35,40,43,-55,55,58,43,58,101
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Under 23 55Kg,Olivia Brunskill,55,40,43,-45,50,53,57,43,57,100
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Senior 55Kg,Yingwei Ouyang,52,40,43,-45,48,-51,51,43,51,94
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Masters (35-39) 71Kg,katherine Michaels,67.4,32,-34,34,45,-50,50,34,50,84
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Senior 71Kg,Sharon Kaur,64.5,30,33,36,35,39,41,36,41,77
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Senior 64Kg,Fiona Sands,63.9,28,30,32,37,-41,41,32,41,73
The Fitcess Weightlifting Club Competition,2022-05-14,Women's Masters (55-59) 81Kg,Wendy Mason,76.8,18,-20,20,30,-33,33,20,33,53
