event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 109+Kg,Mackenzie Middleton,135.5,153,160,-163,185,197,0,160,197,357
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Ramiro Mora Romero,89,145,151,155,185,-191,191,155,191,346
England Senior and Masters Championships 2022,2022-10-30,Men's Junior Under 20 89Kg,Stefano Cataldi,89,137,-142,142,175,180,-183,142,180,322
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 96Kg,Edmon avetisyan,96,140,144,-147,-175,175,-185,144,175,319
England Senior and Masters Championships 2022,2022-10-30,Men's Under 23 96Kg,Stephen Bestman,96,135,-139,-140,167,172,0,135,172,307
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 109Kg,Benedict Millson,106.7,-139,-139,139,-165,168,-180,139,168,307
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 96Kg,Edward Smale,96,134,138,-142,162,-167,168,138,168,306
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 109Kg,David Harding-Prior,107.8,-138,138,143,158,163,-170,143,163,306
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 109Kg,Daniel Conroy,107.2,116,119,124,155,160,168,124,168,292
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 109Kg,Simon Prentice,107.6,120,125,130,152,160,-165,130,160,290
England Senior and Masters Championships 2022,2022-10-30,Men's Junior Under 20 109+Kg,David Smith,138.5,123,128,-132,151,158,-166,128,158,286
England Senior and Masters Championships 2022,2022-10-30,Men's Junior Under 20 109Kg,Kun Mo Yang,106.8,115,120,125,150,160,-166,125,160,285
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 73Kg,Jonathan Chin,73,118,122,-125,158,161,-166,122,161,283
England Senior and Masters Championships 2022,2022-10-29,Men's Junior Under 20 73Kg,Jacob Finnigan,73,120,123,125,154,157,-160,125,157,282
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Christopher Russ,89,132,-136,-136,-150,150,-154,132,150,282
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Omarie Mears,81,120,124,127,146,151,153,127,153,280
England Senior and Masters Championships 2022,2022-10-30,Men's Junior Under 20 96Kg,Edward Owen,96,115,120,-125,145,-150,151,120,151,271
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Oliver Bracher,89,114,118,-121,-149,-152,152,118,152,270
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Chi Chea,89,110,114,118,146,151,-155,118,151,269
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Aidan Birch,81,120,-124,-125,142,-147,-148,120,142,262
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Michael Webb,89,-112,-112,116,144,-150,-150,116,144,260
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Emil Stewart-Nerona,89,113,-118,-119,145,-150,-153,113,145,258
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 96Kg,Thomas Richardson,96,112,-117,-120,143,-148,-150,112,143,255
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 67Kg,Haroon Siraj,67,110,-114,114,130,135,140,114,140,254
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 102Kg,James Newman,102,110,115,-121,139,-143,-146,115,139,254
England Senior and Masters Championships 2022,2022-10-30,Men's Under 23 102Kg,Krzysztof Bes,102,110,114,-117,135,-139,139,114,139,253
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,James Hargrave,81,105,-110,-110,135,-140,140,105,140,245
England Senior and Masters Championships 2022,2022-10-30,Men's Under 23 89Kg,Sam Finch,89,103,106,108,136,-139,0,108,136,244
England Senior and Masters Championships 2022,2022-10-29,Men's Masters (35-39) 102Kg,Ashley Page,98.7,98,102,-105,130,135,142,102,142,244
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Sebastian Biggins,89,-103,-103,103,130,-140,140,103,140,243
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Ryan Spencer,81,98,101,-104,136,140,-145,101,140,241
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Alex Hudson,89,105,-108,-108,132,135,-138,105,135,240
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 67Kg,Joe Fenney,67,105,109,-114,130,-135,-135,109,130,239
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Nick Canavan,81,103,107,-110,-132,-132,132,107,132,239
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Luke Thompson,81,100,-103,103,128,131,134,103,134,237
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Samuel Heenan,81,105,108,-112,128,-130,-131,108,128,236
England Senior and Masters Championships 2022,2022-10-29,Men's Under 23 67Kg,Kin Liu,67,102,105,-108,125,130,-135,105,130,235
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Euan Meston,81,100,110,-120,120,125,-135,110,125,235
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Perry Stevens,81,100,-105,105,-126,126,130,105,130,235
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Marcus Tan,81,102,-106,106,128,-132,-132,106,128,234
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Saeed Asghari,89,98,-103,-105,126,131,136,98,136,234
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Jake Benson,89,100,-105,-107,-130,-130,132,100,132,232
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Mitchell Mason,81,100,105,-110,-125,-126,126,105,126,231
England Senior and Masters Championships 2022,2022-10-29,Men's Masters (35-39) 89Kg,Liam Jones,86.9,-80,90,101,122,130,-140,101,130,231
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Maksymilian Rusowski,81,100,-105,-105,125,130,-136,100,130,230
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 73Kg,Michael Glenn,73,101,105,-107,-121,121,124,105,124,229
England Senior and Masters Championships 2022,2022-10-29,Men's Masters (35-39) 102Kg,Michael Colley,99.9,98,-102,102,123,-126,126,102,126,228
England Senior and Masters Championships 2022,2022-10-29,Men's Youth Under 17 67Kg,Silver Ee,67,98,-102,102,-125,125,-126,102,125,227
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 73Kg,Ji Fung Ethan Lam,73,-95,-96,96,125,130,-134,96,130,226
England Senior and Masters Championships 2022,2022-10-30,Women's Senior 76Kg,Sarah Davies,76,99,102,-104,124,-128,0,102,124,226
England Senior and Masters Championships 2022,2022-10-30,Men's Senior 89Kg,Joshua Owens,89,98,-102,-102,127,-130,-132,98,127,225
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 81Kg,Alistair Hines,81,-95,95,-101,126,129,-132,95,129,224
England Senior and Masters Championships 2022,2022-10-29,Men's Masters (35-39) 96Kg,Christopher chu,93.3,87,90,95,120,125,127,95,127,222
England Senior and Masters Championships 2022,2022-10-29,Men's Masters (35-39) 96Kg,Scott Sharp,95.4,88,90,94,-122,-125,126,94,126,220
England Senior and Masters Championships 2022,2022-10-29,Men's Under 23 67Kg,Yegeun Ji,67,88,-92,93,120,124,-126,93,124,217
England Senior and Masters Championships 2022,2022-10-30,Women's Senior 87+Kg,Jessica Silva,93.5,88,-92,92,118,-122,125,92,125,217
England Senior and Masters Championships 2022,2022-10-29,Men's Senior 67Kg,Ryan Lucas,67,90,-95,95,115,121,-126,95,121,216
