event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 96Kg,Myren Madden,95.5,133,138,142,163,-169,171,142,171,313
British Age Group Championships 2022,2022-11-13,Men's Under 23 96Kg,Stephen Bestman,90.5,-134,-134,135,-167,167,-173,135,167,302
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 89Kg,Stefano Cataldi,88.3,-140,140,-145,-151,151,0,140,151,291
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 109Kg,Kun Mo Yang,107.2,115,121,126,151,161,-166,126,161,287
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 109+Kg,David Smith,139.5,-126,-126,126,155,161,-166,126,161,287
British Age Group Championships 2022,2022-11-13,Men's Under 23 81Kg,Michael Farmer,75.7,125,130,-133,150,155,-160,130,155,285
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 102+Kg,Amir Doshmanziari,138.8,118,122,128,145,-150,0,128,145,273
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 102Kg,Joshua Hutton,101.3,-122,125,-132,140,147,-155,125,147,272
British Age Group Championships 2022,2022-11-13,Men's Under 23 96Kg,Joseph White,94.7,112,116,120,140,-145,145,120,145,265
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 96Kg,Aiden Sheeran,94.3,105,110,-115,145,150,154,110,154,264
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 96Kg,Edward Owen,94.3,-116,116,-122,147,-152,-152,116,147,263
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 89Kg,Frankie Williams,86.6,115,120,123,135,-140,-143,123,135,258
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 89Kg,Henry Axon,88.9,114,-118,118,140,-148,-148,118,140,258
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 102Kg,Oliver Godwin,101.7,110,114,-117,140,-145,-145,114,140,254
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 73Kg,Ayo Fadahunsi,72.4,105,109,114,133,137,-142,114,137,251
British Age Group Championships 2022,2022-11-13,Men's Under 23 96Kg,Khalil Ali,95.6,105,110,-115,140,-145,-145,110,140,250
British Age Group Championships 2022,2022-11-13,Men's Under 23 102Kg,Krzysztof Bes,101.5,110,-114,-115,130,136,-140,110,136,246
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 102Kg,Matthew McKee,100.2,90,100,107,135,-141,-150,107,135,242
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 89Kg,Tom Churchill,86.1,95,100,105,-125,125,130,105,130,235
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 89Kg,Will Galloway,84.2,-93,93,97,131,-139,-139,97,131,228
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 67Kg,Silver Ee,65.2,95,100,-103,120,126,-133,100,126,226
British Age Group Championships 2022,2022-11-13,Men's Under 23 67Kg,Garin Beams,66.3,101,-105,-105,-121,121,0,101,121,222
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 81Kg,matthew tonge,80.9,96,99,101,120,-125,-126,101,120,221
British Age Group Championships 2022,2022-11-13,Men's Under 23 73Kg,Mario Turturici,72.5,90,94,-97,120,124,-127,94,124,218
British Age Group Championships 2022,2022-11-13,Men's Under 23 61Kg,Yegeun Ji,60.8,88,93,-96,118,122,-126,93,122,215
British Age Group Championships 2022,2022-01-12,Men's Youth Under 15 89Kg,Angus Robertson,87.8,85,90,93,110,116,120,93,120,213
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 73Kg,Johnny Adams,72.7,90,95,-100,110,115,-120,95,115,210
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 81Kg,Dylan Barton,79.1,90,-93,-93,120,-125,-125,90,120,210
British Age Group Championships 2022,2022-11-13,Men's Under 23 73Kg,Kent Toha,72.3,85,89,93,110,116,-125,93,116,209
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 96Kg,Oliver Jackson,93.3,-86,-86,86,111,117,122,86,122,208
British Age Group Championships 2022,2022-01-12,Men's Youth Under 15 81Kg,Corey Duncan,80.7,85,88,91,108,112,116,91,116,207
British Age Group Championships 2022,2022-01-12,Men's Youth Under 15 89Kg,Dylan Arthur,81.8,-90,92,-100,-115,-115,115,92,115,207
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 67Kg,Sebastian Lawton,64.7,83,86,-88,112,116,118,86,118,204
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 73Kg,rhys deeley,68.1,85,89,91,108,112,-116,91,112,203
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 81Kg,Dylan Cheema,80.3,-90,91,-95,105,110,112,91,112,203
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 67Kg,ally mcgrath,65.9,83,86,89,109,112,-115,89,112,201
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 73Kg,Harry hewitt smith,70.8,84,87,-91,110,114,-117,87,114,201
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 67Kg,Tom Scrivens,66.6,88,91,-95,-109,109,-113,91,109,200
British Age Group Championships 2022,2022-11-13,Women's Junior Under 20 87Kg,Emily Sweeney,85.6,-90,-90,90,110,-115,-115,90,110,200
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 96Kg,Joshua Byett,89.7,82,86,88,105,108,-113,88,108,196
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 67Kg,Theo Archer,65.9,85,87,90,100,0,0,90,100,190
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 73Kg,Maksymilian Nems,72.9,81,-85,85,101,105,-108,85,105,190
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 89Kg,Aaron Cheema,87.7,85,90,-93,-100,100,-105,90,100,190
British Age Group Championships 2022,2022-11-13,Women's Junior Under 20 76Kg,Isabella Brown,75.7,81,84,86,101,-104,104,86,104,190
British Age Group Championships 2022,2022-01-12,Men's Youth Under 15 73Kg,Rory Baker,70.9,82,85,87,-101,101,-104,87,101,188
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 73Kg,Thomas Hughes,67.2,73,76,-80,-112,112,-115,76,112,188
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 81Kg,Henry Hawkes,78.3,76,79,82,94,99,106,82,106,188
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 96Kg,Jake Dickie,93.2,-70,79,-82,-105,-105,105,79,105,184
British Age Group Championships 2022,2022-01-12,Men's Youth Under 15 67Kg,Edward Skinner,66.7,72,76,-82,97,103,105,76,105,181
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 102Kg,Leo Campbell,96.1,65,75,-80,90,100,105,75,105,180
British Age Group Championships 2022,2022-11-13,Men's Junior Under 20 73Kg,Corey Swaine,67.7,83,-87,-87,95,-100,-100,83,95,178
British Age Group Championships 2022,2022-11-13,Women's Under 23 64Kg,Josie Griffiths,63,74,77,81,90,93,96,81,96,177
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 89Kg,Dylan Dickie,83.9,76,80,-82,91,95,-100,80,95,175
British Age Group Championships 2022,2022-11-13,Women's Under 23 71Kg,Anushka Bovill,68,74,77,-80,92,96,-100,77,96,173
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 81Kg,Alex Walters,78.1,68,70,72,95,100,-105,72,100,172
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 89Kg,Darcey Bridges,83.5,65,70,76,-90,-95,95,76,95,171
British Age Group Championships 2022,2022-11-13,Women's Junior Under 20 87Kg,Niamh Collins,82.3,-73,-73,74,90,95,-100,74,95,169
British Age Group Championships 2022,2022-11-13,Women's Under 23 64Kg,Bronte Jones,62.6,72,77,-81,85,91,-101,77,91,168
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 73Kg,Seamus Leonard -Thomas,68.9,65,70,73,-84,85,94,73,94,167
British Age Group Championships 2022,2022-11-13,Women's Under 23 71Kg,Rae Trowbridge,67.8,70,73,75,90,-93,-93,75,90,165
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 73Kg,Stanley McIntyre,68.1,72,76,-80,88,-95,-95,76,88,164
British Age Group Championships 2022,2022-01-12,Men's Youth Under 17 61Kg,Tayla Hounsell,59.1,-67,67,71,85,-91,91,71,91,162
British Age Group Championships 2022,2022-11-13,Women's Under 23 64Kg,Charlotte Pettit,61.5,68,70,72,86,90,-92,72,90,162
British Age Group Championships 2022,2022-11-13,Women's Under 23 76Kg,Rachel Armstrong,73.8,64,-70,-70,85,90,94,64,94,158
British Age Group Championships 2022,2022-01-12,Men's Youth Under 15 61Kg,Finlay Brooks,60.3,67,70,-72,84,87,-89,70,87,157
British Age Group Championships 2022,2022-11-13,Women's Under 23 76Kg,Kody Nordqvist,74.7,-65,65,71,78,82,86,71,86,157
British Age Group Championships 2022,2022-11-12,Women's Youth Under 17 64Kg,Charlize Richards,63.8,62,65,68,-84,84,87,68,87,155
British Age Group Championships 2022,2022-11-13,Women's Junior Under 20 64Kg,Clarissa Mullem,63,63,66,68,83,-87,87,68,87,155
British Age Group Championships 2022,2022-11-13,Women's Under 23 81Kg,Funmi Morgan,78.2,69,-72,-72,80,84,-86,69,84,153
British Age Group Championships 2022,2022-11-12,Women's Youth Under 15 71Kg,Maddie Rosher,67,65,67,70,78,80,82,70,82,152
British Age Group Championships 2022,2022-01-12,Men's Youth Under 15 73Kg,Oliver Lewis,72.2,60,64,67,78,81,84,67,84,151
British Age Group Championships 2022,2022-11-12,Women's Youth Under 15 71Kg,Martha Bailey,68.6,64,67,70,-77,77,81,70,81,151
British Age Group Championships 2022,2022-11-13,Women's Junior Under 20 55Kg,Nikole Roberts,53.8,65,68,70,78,81,-85,70,81,151
British Age Group Championships 2022,2022-11-13,Women's Junior Under 20 87Kg,Miah Bucknor,81.7,65,67,-69,80,82,84,67,84,151
British Age Group Championships 2022,2022-11-12,Women's Youth Under 17 71Kg,Elli McEvatt,70.7,-66,66,69,81,-85,-85,69,81,150
British Age Group Championships 2022,2022-11-12,Women's Youth Under 17 71Kg,Xcena Pasqualin,70.3,55,58,61,76,80,84,61,84,145
British Age Group Championships 2022,2022-11-13,Women's Under 23 71Kg,Grace Thomas,69.2,59,-61,-61,80,83,-86,59,83,142
British Age Group Championships 2022,2022-01-12,Women's Youth Under 17 76Kg,Beth Hammond,74.2,58,-61,61,74,77,80,61,80,141
British Age Group Championships 2022,2022-01-12,Men's Youth Under 15 49Kg,Harrison Mcgrogan,48.4,52,56,60,72,76,80,60,80,140
British Age Group Championships 2022,2022-11-13,Women's Under 23 59Kg,Gabby Sully-Dunbar,57.2,58,62,-65,73,75,78,62,78,140
British Age Group Championships 2022,2022-11-13,Women's Junior Under 20 76Kg,Isabelle Sperry,75.1,55,60,65,70,75,-80,65,75,140
