event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Scottish Northern Districts 2018,2018-10-06,Men's Senior 109Kg,Matthew Byers,104.65,-95,103,208,125,132,140,208,140,348
Scottish Northern Districts 2018,2018-10-06,Men's Senior 96Kg,Ashley Wiles,89.6,105,115,120,135,142,-148,120,142,262
Scottish Northern Districts 2018,2018-10-06,Men's Under 23 96Kg,Allen Brindley,91.05,105,113,118,135,142,-150,118,142,260
Scottish Northern Districts 2018,2018-10-06,Men's Senior 109Kg,Matthew Byers,104.65,-95,103,108,125,132,140,108,140,248
Scottish Northern Districts 2018,2018-10-06,Men's Senior 89Kg,Allan Young,82.55,103,108,-112,108,130,-137,108,130,238
Scottish Northern Districts 2018,2018-10-06,Men's Senior 89Kg,Allan Young,82.55,103,108,-112,108,130,-137,108,130,238
Scottish Northern Districts 2018,2018-10-06,Men's Senior 89Kg,Jamie MacDonald,88.1,92,96,-100,106,110,-116,96,110,206
Scottish Northern Districts 2018,2018-10-06,Men's Senior 96Kg,Murray Wallace,89.4,-87,-87,87,106,111,-116,87,111,198
Scottish Northern Districts 2018,2018-10-06,Men's Senior 89Kg,Dean Clark,83.15,85,90,-93,105,107,-110,90,107,197
Scottish Northern Districts 2018,2018-10-06,Men's Senior 89Kg,Dean Clark,83.15,85,90,-93,105,107,-110,90,107,197
Scottish Northern Districts 2018,2018-10-06,Men's Senior 81Kg,Ross macpherson,80.2,80,86,-90,103,-112,-112,86,103,189
Scottish Northern Districts 2018,2018-10-06,Men's Senior 81Kg,Ross macpherson,80.2,80,86,-90,103,-112,-112,86,103,189
Scottish Northern Districts 2018,2018-10-06,Men's Senior 96Kg,Richard Small,91.65,70,75,80,105,108,-112,80,108,188
Scottish Northern Districts 2018,2018-10-06,Men's Senior 81Kg,Daniel Davidson,81,65,70,75,95,100,-106,75,100,175
Scottish Northern Districts 2018,2018-10-06,Men's Masters (35-39) 89Kg,Paul Chalmers,83.75,72,77,80,-95,95,-100,80,95,175
Scottish Northern Districts 2018,2018-10-06,Men's Senior 81Kg,Daniel Davidson,81,65,70,75,95,100,-106,75,100,175
Scottish Northern Districts 2018,2018-10-06,Men's Masters (35-39) 89Kg,Paul Chalmers,83.75,72,77,80,-95,95,-100,80,95,175
Scottish Northern Districts 2018,2018-10-06,Men's Senior 81Kg,Steven Mcallan,75.6,68,-72,73,92,96,100,73,100,173
Scottish Northern Districts 2018,2018-10-06,Men's Junior Under 20 81Kg,Haydn Law,76.1,67,72,-77,95,101,-105,72,101,173
Scottish Northern Districts 2018,2018-10-06,Men's Junior Under 20 73Kg,Jani Shibuya,73,70,75,80,82,87,92,80,92,172
Scottish Northern Districts 2018,2018-10-06,Men's Senior 73Kg,David Mccallum,71.5,-68,68,-73,88,94,-100,68,94,162
Scottish Northern Districts 2018,2018-10-06,Men's Under 23 81Kg,Mats Kemper,73.85,70,-74,74,81,86,-91,74,86,160
Scottish Northern Districts 2018,2018-10-06,Men's Junior Under 20 89Kg,Carlos Martinez-Garay,88.3,60,65,70,82,87,-92,70,87,157
Scottish Northern Districts 2018,2018-10-06,Women's Senior 76Kg,Kim Allan,71.6,-68,-68,70,-84,86,-90,70,86,156
Scottish Northern Districts 2018,2018-10-06,Women's Senior 76Kg,Kim Allan,71.6,-68,-68,70,-84,86,-90,70,86,156
Scottish Northern Districts 2018,2018-10-06,Women's Senior 76Kg,Ružica Buzov,74,-70,70,-72,-75,80,-82,70,80,150
Scottish Northern Districts 2018,2018-10-06,Men's Youth Under 17 73Kg,Ross Sinclair,71.75,60,65,-70,80,85,-90,65,85,150
Scottish Northern Districts 2018,2018-10-06,Women's Senior 76Kg,Ružica Buzov,74,-70,70,-72,-75,80,-82,70,80,150
Scottish Northern Districts 2018,2018-10-06,Women's Senior 71Kg,Emma Bruce,67.6,60,63,65,-80,80,-85,65,80,145
Scottish Northern Districts 2018,2018-10-06,Women's Senior 71Kg,Emma Bruce,67.6,60,63,65,-80,80,-85,65,80,145
Scottish Northern Districts 2018,2018-10-06,Men's Masters (55-59) 102Kg,James Flynn,101.6,57,60,-63,70,76,82,60,82,142
Scottish Northern Districts 2018,2018-10-06,Women's Senior 76Kg,Kirstin Murie,73.8,63,-68,68,73,-78,-78,68,73,141
Scottish Northern Districts 2018,2018-10-06,Women's Senior 76Kg,Kirstin Murie,73.8,63,-68,68,73,-78,-78,68,73,141
Scottish Northern Districts 2018,2018-10-06,Men's Senior 102Kg,Frederick Vincent,100.75,40,45,50,75,80,85,50,85,135
Scottish Northern Districts 2018,2018-10-06,Women's Senior 64Kg,Nicola Grant,62,50,55,60,68,-72,-72,60,68,128
Scottish Northern Districts 2018,2018-10-06,Women's Senior 64Kg,Nicola Grant,62,50,55,60,68,-72,-72,60,68,128
Scottish Northern Districts 2018,2018-10-06,Women's Masters (35-39) 76Kg,Robin Pflughaupt,72.8,50,53,56,63,68,70,56,70,126
Scottish Northern Districts 2018,2018-10-06,Women's Masters (35-39) 76Kg,Robin Pflughaupt,72.8,50,53,56,63,68,70,56,70,126
Scottish Northern Districts 2018,2018-10-06,Women's Masters (35-39) 64Kg,Jordana Freemantle,64,47,-50,50,63,67,-70,50,67,117
Scottish Northern Districts 2018,2018-10-06,Women's Masters (35-39) 64Kg,Jordana Freemantle,64,47,-50,50,63,67,-70,50,67,117
Scottish Northern Districts 2018,2018-10-06,Women's Senior 81Kg,Fiona Bowles,80,45,48,-50,-62,62,-65,48,62,110
Scottish Northern Districts 2018,2018-10-06,Women's Senior 81Kg,Fiona Bowles,80,45,48,-50,-62,62,-65,48,62,110
Scottish Northern Districts 2018,2018-10-06,Men's Youth Under 15 81Kg,Harry Dawson,76.7,45,48,-51,57,-60,60,48,60,108
Scottish Northern Districts 2018,2018-10-06,Women's Senior 87+Kg,Lucy Wishart,88.2,35,38,-42,50,55,-60,38,55,93
Scottish Northern Districts 2018,2018-10-06,Women's Senior 87+Kg,Lucy Wishart,88.2,35,38,-42,50,55,-60,38,55,93
Scottish Northern Districts 2018,2018-10-06,Women's Senior 71Kg,Hayleigh Mcbean,70.1,32,35,-42,45,48,52,35,52,87
Scottish Northern Districts 2018,2018-10-06,Women's Senior 71Kg,Hayleigh Mcbean,70.1,32,35,-42,45,48,52,35,52,87
Scottish Northern Districts 2018,2018-10-06,Women's Senior 64Kg,Laura Wood,61.4,30,35,40,35,40,45,40,45,85
Scottish Northern Districts 2018,2018-10-06,Women's Senior 64Kg,Laura Wood,61.4,30,35,40,35,40,45,40,45,85
Scottish Northern Districts 2018,2018-10-06,Women's Masters (40-44) 76Kg,Christine Morris,72.5,35,38,-42,-45,45,-48,38,45,83
Scottish Northern Districts 2018,2018-10-06,Women's Masters (40-44) 76Kg,Christine Morris,72.5,35,38,-42,-45,45,-48,38,45,83
