event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 94Kg,Sonny Webster,93.7,147,150,-153,187,-191,-191,150,187,337
2015 British Junior & U23 Championships,2015-08-15,Men's Junior Under 20 85Kg,Cyrille Tchatchet II,84.93,140,-145,-151,160,0,0,140,160,300
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 105Kg,Aidan Birch,96.1,-130,-130,130,160,-170,-170,130,160,290
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 85Kg,dale cree,84.8,120,124,-126,142,148,-156,124,148,272
2015 British Junior & U23 Championships,2015-08-15,Men's Junior Under 20 94Kg,Matthew Dixon,87.7,110,-115,115,135,-140,142,115,142,257
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 69Kg,Craig Carfray,68.7,104,108,113,138,-143,-145,113,138,251
2015 British Junior & U23 Championships,2015-08-15,Men's Junior Under 20 105Kg,Se Gavin,100,102,110,-112,130,136,141,110,141,251
2015 British Junior & U23 Championships,2015-08-15,Men's Junior Under 20 77Kg,Caleb McCollum,76.1,-102,105,110,-132,132,137,110,137,247
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 77Kg,Jamal Isaac-Shah,76,98,102,104,130,135,138,104,138,242
2015 British Junior & U23 Championships,2015-08-15,Men's Junior Under 20 69Kg,Louis Hampton-Jones,68.1,-107,-111,111,130,-140,-140,111,130,241
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 85Kg,Joshua Skillington,84.2,100,104,106,-133,133,-140,106,133,239
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 77Kg,Rob Green,76.8,-100,-100,100,130,135,-143,100,135,235
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 85Kg,Gwion Williams,82.1,100,105,-110,130,-135,-135,105,130,235
2015 British Junior & U23 Championships,2015-08-15,Men's Junior Under 20 94Kg,Liam Rodgers,93.8,103,108,111,123,-128,-130,111,123,234
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 85Kg,David Lewis,83.7,-100,-100,100,130,-135,-135,100,130,230
2015 British Junior & U23 Championships,2015-08-15,Men's Under 23 85Kg,Jack Friend,82.5,101,-105,-105,126,-130,-130,101,126,227
