event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 89Kg,Edward Smale,88.2,-120,125,-130,155,-161,-161,125,155,280
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 89Kg,Christopher Russ,84.4,125,130,134,145,-150,-150,134,145,279
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 89Kg,Angus Doig,87.5,-120,120,125,145,150,-155,125,150,275
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 89Kg,Joseph Cowen,81.8,110,113,116,130,135,140,116,140,256
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 89Kg,Joseph Cowen,81.8,110,113,116,130,135,-140,116,135,251
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 102Kg,Troy Langdon,100.2,-110,110,-115,130,-137,-140,110,130,240
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 89Kg,Thomas Hunt,87.1,91,96,101,120,125,128,101,128,229
BWL Midland Open Series 1 2020,2020-02-09,Men's Masters (35-39) 89Kg,Thomas Hunt,87.1,91,96,101,120,125,128,101,128,229
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 81Kg,luke mander,80,88,91,94,130,-136,-136,94,130,224
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 96Kg,Thomas Watson,95.4,-88,88,95,118,125,-130,95,125,220
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 89Kg,Sam Finch,83.2,87,91,95,118,-122,122,95,122,217
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 81Kg,Joseph Harrison,80,86,-90,90,110,114,120,90,120,210
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 96Kg,Jack Pesterfield,95.3,85,90,99,100,108,-113,99,108,207
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 102Kg,Nigel Bluff,101.3,95,-103,-103,-112,-112,112,95,112,207
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 67Kg,Yegeun Ji,63.8,80,84,90,100,105,110,90,110,200
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 89Kg,Jonathan Nicholson,82.5,80,85,90,-106,106,110,90,110,200
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 67Kg,Oliver Bogg,67,-85,85,88,105,-110,110,88,110,198
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 81Kg,oliver fernihough,80.3,80,-90,-90,-105,105,110,80,110,190
BWL Midland Open Series 1 2020,2020-02-09,Men's Masters (35-39) 67Kg,Oliver Stones,66.3,75,-80,-80,95,98,101,75,101,176
BWL Midland Open Series 1 2020,2020-02-09,Men's Masters (35-39) 81Kg,Andrew Houston,74.7,67,72,76,-85,85,90,76,90,166
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 73Kg,Sean Maloney,70.1,68,72,-77,79,-84,87,72,87,159
BWL Midland Open Series 1 2020,2020-02-09,Women's Senior 55Kg,Noorin Gulam,53.2,68,-71,-71,86,89,-92,68,89,157
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 81Kg,George Lees,80.7,55,58,60,80,85,90,60,90,150
BWL Midland Open Series 1 2020,2020-02-09,Women's Senior 59Kg,Kayleigh-Anne Steele,56.4,58,60,-63,75,80,85,60,85,145
BWL Midland Open Series 1 2020,2020-02-09,Women's Senior 64Kg,Kate Barton,62.7,53,57,60,70,76,81,60,81,141
BWL Midland Open Series 1 2020,2020-02-09,Women's Senior 59Kg,Kayleigh-Anne Steele,56.4,58,60,-63,75,80,-85,60,80,140
BWL Midland Open Series 1 2020,2020-02-09,Women's Masters (35-39) 76Kg,Rachael Hall,74.4,52,56,-61,72,-76,-76,56,72,128
BWL Midland Open Series 1 2020,2020-02-09,Men's Senior 67Kg,Owain Edwards,67,-50,50,51,-75,75,76,51,76,127
BWL Midland Open Series 1 2020,2020-02-09,Women's Senior 64Kg,Lauren Cooper,64,50,53,56,63,67,70,56,70,126
BWL Midland Open Series 1 2020,2020-02-09,Women's Masters (35-39) 81Kg,Rachel Ellison,81,47,-50,-50,-72,72,-76,47,72,119
BWL Midland Open Series 1 2020,2020-02-09,Women's Senior 64Kg,Zoë Holley,62.3,47,50,52,59,62,64,52,64,116
BWL Midland Open Series 1 2020,2020-02-09,Women's Masters (35-39) 59Kg,Cheryl Williams,58.1,48,51,-54,62,64,-67,51,64,115
BWL Midland Open Series 1 2020,2020-02-09,Women's Senior 59Kg,Romi Stern-Dawson,58.4,43,46,-53,60,-63,-63,46,60,106
BWL Midland Open Series 1 2020,2020-02-09,Women's Masters (45-49) 59Kg,Joanne Gilham,58.5,37,40,-42,50,-55,55,40,55,95
BWL Midland Open Series 1 2020,2020-02-09,Women's Youth Under 17 55Kg,Melody Beddis,55,40,41,42,50,51,-52,42,51,93
BWL Midland Open Series 1 2020,2020-02-09,Women's Masters (45-49) 59Kg,Simone Holley,58.9,35,37,-39,50,53,55,37,55,92
BWL Midland Open Series 1 2020,2020-02-09,Women's Youth Under 15 49Kg,Libby Ellison,46.3,33,35,37,45,48,-50,37,48,85
BWL Midland Open Series 1 2020,2020-02-09,Women's Senior 87Kg,Lauren Miller,84.6,80,-83,83,-101,-101,-101,83,0,83
