event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 109+Kg,Daniel O'Hare,113.93,130,135,138,160,-165,165,138,165,303
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 96Kg,Stephen Forbes,93.23,120,125,-130,150,155,160,125,160,285
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 96Kg,Lewis Knox,91.26,110,115,-120,150,154,158,115,158,273
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 89Kg,James Knox,83.57,110,115,-120,-137,137,144,115,144,259
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 109+Kg,Cameron Montgomery,118.12,104,-107,107,140,-145,-145,107,140,247
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 89Kg,COLM BRADY,83.92,110,-115,-118,130,-135,-137,110,130,240
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 96Kg,Glenn McAfee,93.43,95,100,-105,131,135,138,100,138,238
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 89Kg,David Knowles,83.83,105,-110,110,120,-130,-135,110,120,230
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 81Kg,Damian Regan,76.2,76,79,-83,106,112,-116,79,112,191
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 96Kg,Dean Petticrew,94.95,80,85,-90,100,-104,104,85,104,189
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 73Kg,Sean-Michael McDowell,67.7,75,80,-85,97,103,108,80,108,188
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 87+Kg,Claire McLarnon,100.3,72,-76,76,-96,96,102,76,102,178
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 73Kg,Ross Harkness,68.73,75,78,81,88,92,-95,81,92,173
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 61Kg,Marc McClean,58.79,68,72,-75,83,87,-91,72,87,159
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 71Kg,Rebekah Thompson,68.8,65,68,-71,85,89,-92,68,89,157
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 71Kg,Chloe McMorran,68.4,-63,66,-70,82,-86,90,66,90,156
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 64Kg,Niamh Menary,62.6,-65,65,-68,-80,80,82,65,82,147
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 71Kg,Ashleigh Smyth,68.8,-64,65,-68,75,79,-82,65,79,144
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 64Kg,Sarah Howes,61.9,-57,59,63,76,79,81,63,81,144
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 49Kg,Triona Quigley,48,52,55,-58,65,-69,70,55,70,125
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 55Kg,Chloe Fleming,54.9,48,51,-54,57,60,-63,51,60,111
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 87Kg,Gemma Mullan,85.8,-42,43,46,55,59,-62,46,59,105
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 55Kg,Emma Forbes,52.4,38,41,-44,53,56,59,41,59,100
NI Weightlifting Senior Championships 2018,2018-10-27,Men's Senior 55Kg,Stuart Shilliday,54.09,35,39,42,50,54,57,42,57,99
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 76Kg,Maureen McLarnon,74.6,38,40,-43,50,52,-56,40,52,92
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 55Kg,Alexandra Carser,52.9,33,35,-37,47,49,51,35,51,86
NI Weightlifting Senior Championships 2018,2018-10-27,Women's Senior 76Kg,Emma Jennings,71.1,30,33,-35,40,43,-46,33,43,76
