event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
GCB Classic 2019,2019-08-10,Men's Senior 96Kg,Iain McCallum,95.8,-110,110,115,-135,135,0,115,135,250
GCB Classic 2019,2019-08-10,Men's Senior 89Kg,Max Buchanan,87.8,-106,110,114,-126,126,132,114,132,246
GCB Classic 2019,2019-08-10,Men's Junior Under 20 81Kg,david walker,80.7,85,88,90,95,98,-100,90,98,188
GCB Classic 2019,2019-08-10,Men's Masters (50-54) 89Kg,John McEwan,87.3,78,82,0,100,105,0,82,105,187
GCB Classic 2019,2019-08-10,Men's Masters (35-39) 89Kg,Paul Chalmers,87.4,80,84,-87,-96,96,-99,84,96,180
GCB Classic 2019,2019-08-10,Women's Senior 71Kg,Kim Allan,70.9,71,-74,74,90,-94,94,74,94,168
GCB Classic 2019,2019-08-10,Women's Senior 59Kg,nikki hamilton,59,73,76,-79,87,90,-93,76,90,166
GCB Classic 2019,2019-08-10,Women's Youth Under 15 81Kg,Tyler Johnston,80,62,65,67,84,87,-91,67,87,154
GCB Classic 2019,2019-08-10,Women's Senior 71Kg,Emma Bruce,69,-63,63,67,80,-84,85,67,85,152
GCB Classic 2019,2019-08-10,Men's Masters (35-39) 89Kg,Christopher Phelps,86.6,60,64,-68,80,83,-86,64,83,147
GCB Classic 2019,2019-08-10,Men's Masters (40-44) 67Kg,Ryan Coyle,65.6,63,65,-67,80,81,-82,65,81,146
GCB Classic 2019,2019-08-10,Men's Masters (45-49) 81Kg,Steven Lafferty,81,55,60,62,77,80,83,62,83,145
GCB Classic 2019,2019-08-10,Women's Senior 64Kg,Anne Marie Meagher,63.2,-58,60,-62,-77,-77,77,60,77,137
GCB Classic 2019,2019-08-10,Women's Senior 59Kg,Eve Hamilton,58.4,-50,50,53,70,74,-77,53,74,127
GCB Classic 2019,2019-08-10,Women's Junior Under 20 64Kg,Rowan Morrogh Bernard,61.4,51,53,55,60,65,70,55,70,125
GCB Classic 2019,2019-08-10,Men's Masters (50-54) 67Kg,Douglas Crawford,67,50,-55,-55,70,75,-80,50,75,125
GCB Classic 2019,2019-08-10,Women's Senior 59Kg,Stephanie Schofield,58.5,-48,48,-51,68,-70,-71,48,68,116
GCB Classic 2019,2019-08-10,Men's Youth Under 15 67Kg,Kerr Yule,65.9,45,48,50,-57,60,-62,50,60,110
GCB Classic 2019,2019-08-10,Women's Senior 55Kg,Ruby Jackson,54.5,43,45,-50,60,64,-67,45,64,109
GCB Classic 2019,2019-08-10,Men's Masters (65-69) 67Kg,George Stuart McConville,66.6,40,43,45,50,53,56,45,56,101
GCB Classic 2019,2019-08-10,Women's Senior 64Kg,Shona Mckirdy,61.9,40,43,-45,53,-56,-56,43,53,96
GCB Classic 2019,2019-08-10,Men's Senior 67Kg,Lucas Clarke,66.5,90,95,-97,-125,-132,-132,95,0,95
GCB Classic 2019,2019-08-10,Men's Senior 89Kg,Scott Moffat,85,-75,75,-80,-100,-105,-105,75,0,75
GCB Classic 2019,2019-08-10,Men's Senior 67Kg,tristan mcintyre,62,0,0,0,0,0,0,0,0,0
