event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Blackheath Weightlifting Club,2022-09-24,Men's Senior 109Kg,Lewis board,102.1,95,100,105,115,125,140,105,140,245
Blackheath Weightlifting Club,2022-09-24,Men's Masters (35-39) 81Kg,Daniel Cumberworth,79.3,95,0,0,118,122,0,95,122,217
Blackheath Weightlifting Club,2022-09-24,Men's Senior 81Kg,James Wappett,78.7,87,90,93,103,106,110,93,110,203
Blackheath Weightlifting Club,2022-09-24,Men's Senior 96Kg,Jordan-Sonny Archer-Murphy,90.1,85,91,0,110,0,0,91,110,201
Blackheath Weightlifting Club,2022-09-24,Men's Senior 89Kg,Guy Kitchen,83.4,75,81,0,97,102,107,81,107,188
Blackheath Weightlifting Club,2022-09-24,Men's Junior Under 20 89Kg,Guy Mitchell,83.4,75,78,80,90,95,100,80,100,180
Blackheath Weightlifting Club,2022-09-24,Men's Senior 81Kg,George Wren,73.1,76,80,0,95,100,0,80,100,180
Blackheath Weightlifting Club,2022-09-24,Men's Senior 81Kg,Daniel Chapman,79.3,72,0,0,96,101,0,72,101,173
Blackheath Weightlifting Club,2022-09-24,Men's Masters (40-44) 109Kg,Jon Khoo,107.6,68,73,0,100,0,0,73,100,173
Blackheath Weightlifting Club,2022-09-24,Men's Youth Under 17 81Kg,Alex Walters,77.3,70,0,0,90,95,100,70,100,170
Blackheath Weightlifting Club,2022-09-24,Men's Senior 96Kg,Paul Jarvis,91.5,63,67,0,92,96,100,67,100,167
Blackheath Weightlifting Club,2022-09-24,Men's Masters (45-49) 89Kg,Jed Mitchell,88.5,68,71,74,90,93,0,74,93,167
Blackheath Weightlifting Club,2022-09-24,Men's Youth Under 15 61Kg,Virun Mistry,60,69,72,0,85,88,90,72,90,162
Blackheath Weightlifting Club,2022-09-24,Men's Masters (40-44) 89Kg,Rajesh Naik,84.2,64,66,68,85,87,0,68,87,155
Blackheath Weightlifting Club,2022-09-24,Women's Masters (35-39) 64Kg,Nadia Abreu,63.9,60,64,0,80,84,88,64,88,152
Blackheath Weightlifting Club,2022-09-24,Men's Masters (45-49) 102Kg,Ivor Davies,96.2,52,56,0,75,80,85,56,85,141
Blackheath Weightlifting Club,2022-09-24,Women's Masters (35-39) 59Kg,Bea Komolafe,57.9,60,62,0,75,0,0,62,75,137
Blackheath Weightlifting Club,2022-09-24,Women's Masters (35-39) 71Kg,Magda Garbacz,66.7,61,0,0,73,0,0,61,73,134
Blackheath Weightlifting Club,2022-09-24,Women's Senior 71Kg,Jade Rivers,66.6,57,0,0,67,72,76,57,76,133
Blackheath Weightlifting Club,2022-09-24,Women's Masters (35-39) 64Kg,Danielle Smith,63.9,47,52,57,63,67,71,57,71,128
Blackheath Weightlifting Club,2022-09-24,Women's Senior 64Kg,Molly Wheeler,64,46,49,53,62,66,70,53,70,123
Blackheath Weightlifting Club,2022-09-24,Women's Senior 87Kg,Eline Folkestadås,81.6,51,53,55,63,67,0,55,67,122
Blackheath Weightlifting Club,2022-09-24,Men's Masters (40-44) 73Kg,Nik Dinning,67.1,50,52,0,60,65,68,52,68,120
Blackheath Weightlifting Club,2022-09-24,Women's Senior 76Kg,Victoria Pridmore,73.2,54,0,0,62,0,0,54,62,116
Blackheath Weightlifting Club,2022-09-24,Women's Masters (35-39) 87Kg,Jessica Fostekew ,81.9,40,43,46,60,63,66,46,66,112
Blackheath Weightlifting Club,2022-09-24,Women's Masters (50-54) 59Kg,Claire Simmons,57.2,39,41,0,63,65,0,41,65,106
Blackheath Weightlifting Club,2022-09-24,Women's Youth Under 15 76Kg,Daisy Jones,75.3,37,40,43,50,54,56,43,56,99
Blackheath Weightlifting Club,2022-09-24,Women's Masters (35-39) 64Kg,Daniela Piaia,61.6,40,42,0,53,56,0,42,56,98
Blackheath Weightlifting Club,2022-09-24,Women's Senior 64Kg,Chloe Burdett,63.7,33,37,40,52,57,0,40,57,97
Blackheath Weightlifting Club,2022-09-24,Women's Masters (45-49) 81Kg,Katrina Thompson,79.3,40,0,0,50,53,56,40,56,96
Blackheath Weightlifting Club,2022-09-24,Women's Youth Under 15 49Kg,Olivia Purseglove,47.6,37,0,0,45,47,50,37,50,87
Blackheath Weightlifting Club,2022-09-24,Women's Junior Under 20 55Kg,Isabella Sutherland,54.6,32,35,0,42,46,50,35,50,85
Blackheath Weightlifting Club,2022-09-24,Women's Youth Under 15 64Kg,Emilia Hauptfleisch,62.7,20,23,0,33,35,37,23,37,60
