event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North West Open 2022,2022-06-01,Men's Senior 96Kg,Thomas Richardson,95,-114,118,120,147,-152,155,120,155,275
North West Open 2022,2022-06-01,Men's Senior 89Kg,Martin Kimberley,88.6,100,103,107,128,-132,-135,107,128,235
North West Open 2022,2022-06-01,Men's Senior 73Kg,Neil Thomas,72.7,93,96,99,117,122,126,99,126,225
North West Open 2022,2022-06-01,Men's Senior 102Kg,Lucas Picton,98.9,90,-95,-95,130,135,-140,90,135,225
North West Open 2022,2022-06-01,Men's Senior 89Kg,Jamie Winter,86.5,90,96,-101,120,126,-131,96,126,222
North West Open 2022,2022-06-01,Men's Senior 81Kg,Scott Mills,80.2,96,-100,100,-110,112,115,100,115,215
North West Open 2022,2022-06-01,Men's Senior 109+Kg,Liam Hill,121,-90,90,93,115,120,-124,93,120,213
North West Open 2022,2022-06-01,Men's Senior 81Kg,Mark Tallett,74.7,85,90,93,107,111,115,93,115,208
North West Open 2022,2022-06-01,Men's Senior 89Kg,Karl Clark,85.4,80,83,86,110,117,121,86,121,207
North West Open 2022,2022-06-01,Men's Senior 67Kg,Kieran Hart,66.4,-86,86,90,112,116,-121,90,116,206
North West Open 2022,2022-06-01,Men's Senior 89Kg,Greg ASHALL,88.5,85,-90,90,100,110,-114,90,110,200
North West Open 2022,2022-06-01,Men's Under 23 89Kg,Michael Stables,85,78,85,-88,96,100,105,85,105,190
North West Open 2022,2022-06-01,Men's Senior 89Kg,Michal Golian,88.6,73,77,80,90,95,98,80,98,178
North West Open 2022,2022-06-01,Men's Under 23 73Kg,Greg Titherington,72,73,76,78,96,-100,-100,78,96,174
North West Open 2022,2022-06-01,Men's Senior 81Kg,Danny Taylor,80,60,65,70,75,82,86,70,86,156
North West Open 2022,2022-06-01,Women's Senior 64Kg,Jodie Murdoch,62.3,63,66,69,76,80,83,69,83,152
North West Open 2022,2022-06-01,Men's Senior 73Kg,Umar Islam,70.2,55,60,64,75,81,86,64,86,150
North West Open 2022,2022-06-01,Men's Junior Under 20 73Kg,Chad O'Conner,67.3,64,67,70,80,-85,-85,70,80,150
North West Open 2022,2022-06-01,Men's Junior Under 20 73Kg,Louis Hawkins,67.9,65,68,-70,79,-83,-83,68,79,147
North West Open 2022,2022-06-01,Women's Senior 64Kg,Imogen Gough,61.9,62,64,66,74,77,80,66,80,146
North West Open 2022,2022-06-01,Women's Senior 64Kg,Siobhan Bancroft,63,60,-63,-63,77,-80,-80,60,77,137
North West Open 2022,2022-06-01,Men's Masters (55-59) 89Kg,Peter Brooks,89,45,50,52,55,60,65,52,65,117
North West Open 2022,2022-06-01,Women's Junior Under 20 49Kg,Faye Briggs,48.4,46,49,51,57,-60,60,51,60,111
North West Open 2022,2022-06-01,Women's Senior 59Kg,Doaa Almosawi,58.4,47,50,-52,57,58,-61,50,58,108
North West Open 2022,2022-06-01,Women's Senior 76Kg,Danielle Chadderton,76,45,48,50,50,53,55,50,55,105
North West Open 2022,2022-06-01,Women's Under 23 55Kg,Olivia Brunskill,55,43,46,-49,53,-57,58,46,58,104
North West Open 2022,2022-06-01,Women's Senior 59Kg,Natalie Tunstall-Jackman,58.3,41,43,45,51,55,-61,45,55,100
North West Open 2022,2022-06-01,Women's Masters (35-39) 87+Kg,Elizabeth Heptinstall,108.2,40,43,-45,50,53,55,43,55,98
North West Open 2022,2022-06-01,Women's Masters (35-39) 64Kg,katherine Michaels,62.2,32,34,37,45,50,-53,37,50,87
North West Open 2022,2022-06-01,Women's Senior 71Kg,Sharon Kaur,65.3,33,36,39,40,45,47,39,47,86
North West Open 2022,2022-06-01,Women's Senior 71Kg,Fiona Sands,65.7,30,32,34,38,42,-47,34,42,76
North West Open 2022,2022-06-01,Women's Masters (35-39) 71Kg,Jayne Rigby,70.8,25,28,32,37,41,-45,32,41,73
