event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Autumn Virtual Open,2022-08-30,Men's Under 23 89Kg,Harry Nelms,88.9,128,0,0,166,0,0,128,166,294
Autumn Virtual Open,2022-08-30,Men's Senior 81Kg,William Ridge,77.7,104,107,110,135,138,-141,110,138,248
Autumn Virtual Open,2022-08-30,Men's Youth Under 17 73Kg,Daniel Davies,72.8,90,95,0,115,-120,0,95,115,210
Autumn Virtual Open,2022-08-30,Men's Youth Under 17 89Kg,Bryn Astrop,85.6,88,-91,-91,105,110,-115,88,110,198
Autumn Virtual Open,2022-08-30,Men's Junior Under 20 67Kg,Caleb Griffiths,66.2,80,85,-90,100,105,-110,85,105,190
Autumn Virtual Open,2022-08-30,Men's Senior 109Kg,Adam Brigham,106,85,-90,-95,105,-110,-115,85,105,190
Autumn Virtual Open,2022-08-30,Women's Under 23 76Kg,chloe hood,73.45,75,78,81,90,95,100,81,100,181
Autumn Virtual Open,2022-08-30,Men's Senior 89Kg,Kieran McKie,85,72,76,80,90,97,100,80,100,180
Autumn Virtual Open,2022-08-30,Women's Junior Under 20 59Kg,Charlotte Whalley,58.3,67,70,72,80,85,88,72,88,160
Autumn Virtual Open,2022-08-30,Women's Senior 64Kg,Annie Clay,60.5,69,0,0,82,0,0,69,82,151
Autumn Virtual Open,2022-08-30,Women's Senior 55Kg,Sinead Lenihan,54.7,66,0,0,76,79,0,66,79,145
Autumn Virtual Open,2022-08-30,Men's Youth Under 17 73Kg,Seamus Leonard -Thomas,70.9,55,60,64,75,80,-87,64,80,144
Autumn Virtual Open,2022-08-30,Women's Youth Under 15 81+Kg,Grace Morris,92.15,50,58,60,75,80,83,60,83,143
Autumn Virtual Open,2022-08-30,Men's Youth Under 15 61Kg,Llewellyn Waits,58,52,55,57,62,66,68,57,68,125
Autumn Virtual Open,2022-08-30,Women's Youth Under 17 55Kg,Millie Lerwill,55,-55,-56,57,64,67,-70,57,67,124
Autumn Virtual Open,2022-08-30,Women's Youth Under 17 76Kg,Honey Seaton,75.1,46,49,51,56,58,-60,51,58,109
Autumn Virtual Open,2022-08-30,Women's Masters (45-49) 87Kg,Gillian Green,86,25,28,30,35,40,41,30,41,71
Autumn Virtual Open,2022-08-30,Men's Youth Under 15 49Kg,Evan Williams,45.2,26,0,0,32,35,37,26,37,63
Autumn Virtual Open,2022-08-30,Men's Youth Under 15 89Kg,Cai Williams,83.3,25,28,0,25,32,35,28,35,63
