event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Scottish Masters Open 2019,2019-05-04,Men's Masters (50-54) 96Kg,Colin Campbell,93.9,92,97,0,120,125,-130,97,125,222
Scottish Masters Open 2019,2019-05-04,Men's Senior 67Kg,Lucas Clarke,66.65,90,-95,95,117,-125,-127,95,117,212
Scottish Masters Open 2019,2019-05-04,Men's Masters (35-39) 81Kg,Scott Battersby,74.4,80,85,89,101,106,111,89,111,200
Scottish Masters Open 2019,2019-05-04,Men's Masters (45-49) 81Kg,ian robertson,79.4,70,-75,-78,85,90,95,70,95,165
Scottish Masters Open 2019,2019-05-04,Men's Masters (55-59) 81Kg,Graeme Nichol,79.4,65,70,72,87,90,-96,72,90,162
Scottish Masters Open 2019,2019-05-04,Men's Masters (55-59) 81Kg,Colin Hannah,75.6,-67,-67,67,85,90,95,67,95,162
Scottish Masters Open 2019,2019-05-04,Men's Masters (55-59) 89Kg,Mark Anderson,85.05,66,70,-72,75,80,82,70,82,152
Scottish Masters Open 2019,2019-05-04,Men's Masters (55-59) 102Kg,James Flynn,100.55,57,60,63,75,81,87,63,87,150
Scottish Masters Open 2019,2019-05-04,Men's Masters (35-39) 96Kg,Rikki Spink,93.3,65,68,-71,80,-85,-91,68,80,148
Scottish Masters Open 2019,2019-05-04,Men's Masters (45-49) 89Kg,Steven Lafferty,82.3,55,60,-62,75,80,82,60,82,142
Scottish Masters Open 2019,2019-05-04,Women's Masters (50-54) 76Kg,Audrey Keating,72.4,50,-53,53,-63,65,-67,53,65,118
Scottish Masters Open 2019,2019-05-04,Men's Masters (55-59) 89Kg,Alex Phillips,83.2,42,45,47,62,65,68,47,68,115
Scottish Masters Open 2019,2019-05-04,Men's Masters (50-54) 89Kg,Carl Johnson,81.75,42,46,50,50,55,60,50,60,110
Scottish Masters Open 2019,2019-05-04,Men's Masters (35-39) 109+Kg,Richard Tawse,112.4,40,45,50,50,-55,55,50,55,105
Scottish Masters Open 2019,2019-05-04,Men's Masters (60-64) 109Kg,Bernard OSullivan,105.85,43,-46,46,50,54,56,46,56,102
Scottish Masters Open 2019,2019-05-04,Women's Masters (50-54) 87Kg,Pauline Mackintosh,86.85,35,39,42,-45,48,53,42,53,95
Scottish Masters Open 2019,2019-05-04,Women's Masters (60-64) 87Kg,claire cameron,82.45,31,-33,33,42,44,45,33,45,78
Scottish Masters Open 2019,2019-05-04,Men's Masters (65-69) 55Kg,Julian Richardson,54.8,30,-33,33,38,-43,43,33,43,76
Scottish Masters Open 2019,2019-05-04,Women's Masters (55-59) 71Kg,Tina Christian,66.3,20,-23,-23,23,26,-30,20,26,46
Scottish Masters Open 2019,2019-05-04,Women's Masters (45-49) 64Kg,Yvonne Spence,62.8,-45,-45,-45,0,0,0,0,0,0
Scottish Masters Open 2019,2019-05-04,Men's Masters (35-39) 102Kg,Gareth Owen,97.9,-105,-105,-105,0,0,0,0,0,0
