event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Eastern Districts 2018,2018-09-09,Men's Senior 89Kg,Radoslaw Wroblewski,84.85,110,115,-120,130,145,0,115,145,260
Eastern Districts 2018,2018-09-09,Men's Senior 102Kg,David Steel,98.4,95,103,110,135,140,-145,110,140,250
Eastern Districts 2018,2018-09-09,Men's Senior 96Kg,Jason Hagart,91.4,95,100,105,117,122,-125,105,122,227
Eastern Districts 2018,2018-09-09,Men's Senior 73Kg,Dean Aitken,72.7,80,85,-88,100,-108,-109,85,100,185
Eastern Districts 2018,2018-09-09,Men's Senior 81Kg,Steven Mcallan,75.25,65,70,-75,-90,90,95,70,95,165
Eastern Districts 2018,2018-09-09,Men's Senior 81Kg,Gordon Ingram,76.1,65,70,-74,85,90,-93,70,90,160
Eastern Districts 2018,2018-09-09,Men's Senior 81Kg,Colin Hannah,73.4,70,-73,-73,90,-95,-95,70,90,160
Eastern Districts 2018,2018-09-09,Women's Senior 59Kg,Alexandria Sehgal,57.2,48,51,55,60,65,68,55,68,123
Eastern Districts 2018,2018-09-09,Women's Senior 64Kg,Nicola Grant,62.6,50,55,-60,66,-71,-72,55,66,121
Eastern Districts 2018,2018-09-09,Women's Senior 87Kg,Joanna Watt,82.75,45,50,53,60,65,-70,53,65,118
Eastern Districts 2018,2018-09-09,Women's Senior 87+Kg,Helen Robertson,94.4,40,45,48,60,65,70,48,70,118
Eastern Districts 2018,2018-09-09,Women's Senior 64Kg,Yvonne Spence,61.85,40,45,-48,66,-60,60,45,66,111
Eastern Districts 2018,2018-09-09,Women's Junior Under 20 55Kg,Martyna Hildebrandt,50.9,-45,45,47,55,-60,60,47,60,107
Eastern Districts 2018,2018-09-09,Men's Senior 81Kg,Harry Dawson,79.9,-45,45,47,55,-60,-61,47,55,102
Eastern Districts 2018,2018-09-09,Women's Senior 87+Kg,Laura Cunningham,89.15,-40,40,-45,52,56,-62,40,56,96
Eastern Districts 2018,2018-09-09,Men's Youth Under 15 61Kg,Daniel Brown,55.75,38,41,-45,48,52,54,41,54,95
Eastern Districts 2018,2018-09-09,Women's Youth Under 17 59Kg,Chloe Bisset,57.9,32,36,38,42,46,48,38,48,86
Eastern Districts 2018,2018-09-09,Women's Senior 45Kg,Jordanne Aitken,40,30,32,34,40,43,45,34,45,79
Eastern Districts 2018,2018-09-09,Women's Youth Under 15 59Kg,Aimee Robertson,56.45,34,-37,-37,43,-46,-47,34,43,77
